---,Name
11112,"NSLOCTEXT("""", ""ItemTable_11112_Name"", ""Armor Scraps"")"
11113,"NSLOCTEXT("""", ""ItemTable_11113_Name"", ""Aloe Seeds"")"
11114,"NSLOCTEXT("""", ""ItemTable_11114_Name"", ""Weapon Handle"")"
11115,"NSLOCTEXT("""", ""ItemTable_11115_Name"", ""Long Handle"")"
11116,"NSLOCTEXT("""", ""ItemTable_11116_Name"", ""Shield Frame"")"
11117,"NSLOCTEXT("""", ""ItemTable_11117_Name"", ""Sturdy String"")"
11118,"NSLOCTEXT("""", ""ItemTable_11118_Name"", ""Dagger Handle"")"
11119,"NSLOCTEXT("""", ""ItemTable_11119_Name"", ""Spear Handle"")"
11120,"NSLOCTEXT("""", ""ItemTable_11120_Name"", ""Throwing Axe Handle"")"
11121,"NSLOCTEXT("""", ""ItemTable_11121_Name"", ""Frost Lotus Powder"")"
11122,"NSLOCTEXT("""", ""ItemTable_11122_Name"", ""Yellow Lotus Powder"")"
11123,"NSLOCTEXT("""", ""ItemTable_11123_Name"", ""Golden Lotus Powder"")"
11124,"NSLOCTEXT("""", ""ItemTable_11124_Name"", ""Crimson Lotus Flower"")"
11125,"NSLOCTEXT("""", ""ItemTable_11125_Name"", ""Crimson Lotus Powder"")"
11126,"NSLOCTEXT("""", ""ItemTable_11126_Name"", ""Crimson Lotus Seeds"")"
11127,"NSLOCTEXT("""", ""ItemTable_11127_Name"", ""Albino Bat Demon Blood"")"
11128,"NSLOCTEXT("""", ""ItemTable_11128_Name"", ""True Indigo Seeds"")"
11129,"NSLOCTEXT("""", ""ItemTable_11129_Name"", ""Lance Core"")"
11130,"NSLOCTEXT("""", ""ItemTable_11130_Name"", ""Tome of Kurak"")"
11131,"NSLOCTEXT("""", ""ItemTable_11131_Name"", ""Sorcerous Spell Page"")"
11132,"NSLOCTEXT("""", ""ItemTable_11132_Name"", ""Failed Sorcerous Spell Page"")"
11134,"NSLOCTEXT("""", ""ItemTable_11134_Name"", ""Dead Sorcerer\'s Map"")"
11135,"NSLOCTEXT("""", ""ItemTable_11135_Name"", ""Dead Sorcerer\'s Map"")"
11136,"NSLOCTEXT("""", ""ItemTable_11136_Name"", ""Commander\'s Key"")"
11137,"NSLOCTEXT("""", ""ItemTable_11137_Name"", ""Components of Advanced Warfare"")"
11140,"NSLOCTEXT("""", ""ItemTable_11140_Name"", ""Burlap Satchel"")"
11141,"NSLOCTEXT("""", ""ItemTable_11141_Name"", ""Cloth Satchel"")"
11142,"NSLOCTEXT("""", ""ItemTable_11142_Name"", ""Leather Satchel"")"
11143,"NSLOCTEXT("""", ""ItemTable_11143_Name"", ""Samite Satchel"")"
11150,"NSLOCTEXT("""", ""ItemTable_11150_Name"", ""Sorcerous Reagents"")"
11151,"NSLOCTEXT("""", ""ItemTable_11151_Name"", ""Cloth Pouch"")"
11152,"NSLOCTEXT("""", ""ItemTable_11152_Name"", ""Leather Pouch"")"
11153,"NSLOCTEXT("""", ""ItemTable_11153_Name"", ""Samite Pouch"")"
11154,"NSLOCTEXT("""", ""ItemTable_11154_Name"", ""Compass"")"
11180,"NSLOCTEXT("""", ""ItemTable_11180_Name"", ""Ophidian Magi\'s Cache"")"
11181,"NSLOCTEXT("""", ""ItemTable_11181_Name"", ""Grand Ophidian Magi\'s Cache"")"
11182,"NSLOCTEXT("""", ""ItemTable_11182_Name"", ""XX_purge cage key"")"
11496,"NSLOCTEXT("""", ""ItemTable_11496_Name"", ""Blackened Heart"")"
11497,"NSLOCTEXT("""", ""ItemTable_11497_Name"", ""Scraps"")"
11498,"NSLOCTEXT("""", ""ItemTable_11498_Name"", ""Eldarium"")"
11499,"NSLOCTEXT("""", ""ItemTable_11499_Name"", ""Decaying Eldarium"")"
11500,"NSLOCTEXT("""", ""ItemTable_11500_Name"", ""Corrupted Stone"")"
11501,"NSLOCTEXT("""", ""ItemTable_11501_Name"", ""Iron Bar"")"
11502,"NSLOCTEXT("""", ""ItemTable_11502_Name"", ""Steel Bar"")"
11503,"NSLOCTEXT("""", ""ItemTable_11503_Name"", ""Ghoulish Humors"")"
11504,"NSLOCTEXT("""", ""ItemTable_11504_Name"", ""Scorpion Queen Venom"")"
11505,"NSLOCTEXT("""", ""ItemTable_11505_Name"", ""Heavy Coin Purse"")"
11506,"NSLOCTEXT("""", ""ItemTable_11506_Name"", ""Survival Kit"")"
11507,"NSLOCTEXT("""", ""ItemTable_11507_Name"", ""Dye Pack"")"
11551,"NSLOCTEXT("""", ""ItemTable_11551_Name"", ""Glass"")"
12001,"NSLOCTEXT("""", ""ItemTable_12001_Name"", ""Plant Fiber"")"
12003,"NSLOCTEXT("""", ""ItemTable_12003_Name"", ""Gossamer"")"
12011,"NSLOCTEXT("""", ""ItemTable_12011_Name"", ""Hide"")"
12012,"NSLOCTEXT("""", ""ItemTable_12012_Name"", ""Thick Hide"")"
12013,"NSLOCTEXT("""", ""ItemTable_12013_Name"", ""Reptile Hide"")"
12511,"NSLOCTEXT("""", ""ItemTable_12511_Name"", ""Leather"")"
12512,"NSLOCTEXT("""", ""ItemTable_12512_Name"", ""Thick Leather"")"
12513,"NSLOCTEXT("""", ""ItemTable_12513_Name"", ""Silk"")"
12514,"NSLOCTEXT("""", ""ItemTable_12514_Name"", ""Ichor"")"
12515,"NSLOCTEXT("""", ""ItemTable_12515_Name"", ""Layered Silk"")"
12516,"NSLOCTEXT("""", ""ItemTable_12516_Name"", ""Hardened Leather"")"
13001,"NSLOCTEXT("""", ""ItemTable_13001_Name"", ""Feral Flesh"")"
13002,"NSLOCTEXT("""", ""ItemTable_13002_Name"", ""Savoury Flesh"")"
13003,"NSLOCTEXT("""", ""ItemTable_13003_Name"", ""Exotic Flesh"")"
13011,"NSLOCTEXT("""", ""ItemTable_13011_Name"", ""Egg"")"
13012,"NSLOCTEXT("""", ""ItemTable_13012_Name"", ""Fat Grub"")"
13013,"NSLOCTEXT("""", ""ItemTable_13013_Name"", ""Handful of Insects"")"
13014,"NSLOCTEXT("""", ""ItemTable_13014_Name"", ""Small Scorpion"")"
13015,"NSLOCTEXT("""", ""ItemTable_13015_Name"", ""Seeds"")"
13016,"NSLOCTEXT("""", ""ItemTable_13016_Name"", ""Shaggai Larvae"")"
13050,"NSLOCTEXT("""", ""ItemTable_13050_Name"", ""Corrupted Liver"")"
13051,"NSLOCTEXT("""", ""ItemTable_13051_Name"", ""Human Flesh"")"
13052,"NSLOCTEXT("""", ""ItemTable_13052_Name"", ""Eyes of Innocence"")"
13053,"NSLOCTEXT("""", ""ItemTable_13053_Name"", ""Cooked Human Flesh"")"
13501,"NSLOCTEXT("""", ""ItemTable_13501_Name"", ""Shredded Roast"")"
13502,"NSLOCTEXT("""", ""ItemTable_13502_Name"", ""Grilled Steak"")"
13503,"NSLOCTEXT("""", ""ItemTable_13503_Name"", ""Roasted Haunch"")"
13540,"NSLOCTEXT("""", ""ItemTable_13540_Name"", ""Gruel"")"
13541,"NSLOCTEXT("""", ""ItemTable_13541_Name"", ""Stygian Infantry Rations"")"
13550,"NSLOCTEXT("""", ""ItemTable_13550_Name"", ""Devil\'s Bonemeal"")"
13597,"NSLOCTEXT("""", ""ItemTable_13597_Name"", ""Spoiled Gruel"")"
13598,"NSLOCTEXT("""", ""ItemTable_13598_Name"", ""Rotten Devil\'s Bonemeal"")"
13599,"NSLOCTEXT("""", ""ItemTable_13599_Name"", ""Putrid Meat"")"
13600,"NSLOCTEXT("""", ""ItemTable_13600_Name"", ""Cooked Abysmal Meat"")"
13601,"NSLOCTEXT("""", ""ItemTable_13601_Name"", ""Arena Ritual Offering"")"
14001,"NSLOCTEXT("""", ""ItemTable_14001_Name"", ""Aloe Leaves"")"
14101,"NSLOCTEXT("""", ""ItemTable_14101_Name"", ""Serpent Venom Gland"")"
14102,"NSLOCTEXT("""", ""ItemTable_14102_Name"", ""Sand Reaper Toxin Gland"")"
14103,"NSLOCTEXT("""", ""ItemTable_14103_Name"", ""Scorpion Queen Venom Gland"")"
14104,"NSLOCTEXT("""", ""ItemTable_14104_Name"", ""Devolved Bat Claw"")"
14105,"NSLOCTEXT("""", ""ItemTable_14105_Name"", ""Devolved Bird Wing"")"
14106,"NSLOCTEXT("""", ""ItemTable_14106_Name"", ""Devolved Drowned Scale"")"
14107,"NSLOCTEXT("""", ""ItemTable_14107_Name"", ""Devolved Fiend Bone"")"
14108,"NSLOCTEXT("""", ""ItemTable_14108_Name"", ""Devolved Goblin Horn"")"
14109,"NSLOCTEXT("""", ""ItemTable_14109_Name"", ""Devolved Harpy Feather"")"
14110,"NSLOCTEXT("""", ""ItemTable_14110_Name"", ""Devolved Serpent-man Hand"")"
14111,"NSLOCTEXT("""", ""ItemTable_14111_Name"", ""Devolved Demon-Spider Chunk"")"
14149,"NSLOCTEXT("""", ""ItemTable_14149_Name"", ""Hanuman\'s Gift"")"
14150,"NSLOCTEXT("""", ""ItemTable_14150_Name"", ""Potion of Lost Souls"")"
14151,"NSLOCTEXT("""", ""ItemTable_14151_Name"", ""Yellow Lotus Blossom"")"
14152,"NSLOCTEXT("""", ""ItemTable_14152_Name"", ""Composite Obsidian"")"
14155,"NSLOCTEXT("""", ""ItemTable_14155_Name"", ""Supply Materials"")"
14156,"NSLOCTEXT("""", ""ItemTable_14156_Name"", ""Supply Materials"")"
14157,"NSLOCTEXT("""", ""ItemTable_14157_Name"", ""Supply Materials"")"
14158,"NSLOCTEXT("""", ""ItemTable_14158_Name"", ""Supply Materials"")"
14159,"NSLOCTEXT("""", ""ItemTable_14159_Name"", ""Supply Materials"")"
14160,"NSLOCTEXT("""", ""ItemTable_14160_Name"", ""Supply Materials"")"
14161,"NSLOCTEXT("""", ""ItemTable_14161_Name"", ""Supply Materials"")"
14162,"NSLOCTEXT("""", ""ItemTable_14162_Name"", ""Supply Materials"")"
14163,"NSLOCTEXT("""", ""ItemTable_14163_Name"", ""Supply Materials"")"
14164,"NSLOCTEXT("""", ""ItemTable_14164_Name"", ""Supply Materials"")"
14165,"NSLOCTEXT("""", ""ItemTable_14165_Name"", ""Salvaged Building Materials"")"
14171,"NSLOCTEXT("""", ""ItemTable_14171_Name"", ""Brimstone"")"
14172,"NSLOCTEXT("""", ""ItemTable_14172_Name"", ""Tar"")"
14173,"NSLOCTEXT("""", ""ItemTable_14173_Name"", ""Steelfire"")"
14174,"NSLOCTEXT("""", ""ItemTable_14174_Name"", ""Twine"")"
14175,"NSLOCTEXT("""", ""ItemTable_14175_Name"", ""Ritually Sanctified Tresses"")"
14176,"NSLOCTEXT("""", ""ItemTable_14176_Name"", ""Light of Krllyand"")"
14177,"NSLOCTEXT("""", ""ItemTable_14177_Name"", ""Flesh of Krllyand"")"
14179,"NSLOCTEXT("""", ""ItemTable_14179_Name"", ""Schematics Fragment"")"
14180,"NSLOCTEXT("""", ""ItemTable_14180_Name"", ""Shaggai Queen Jelly"")"
14181,"NSLOCTEXT("""", ""ItemTable_14181_Name"", ""Tomb Dust"")"
14182,"NSLOCTEXT("""", ""ItemTable_14182_Name"", ""Demon Blood"")"
14183,"NSLOCTEXT("""", ""ItemTable_14183_Name"", ""Dragonpowder"")"
14184,"NSLOCTEXT("""", ""ItemTable_14184_Name"", ""Powder of Corruption"")"
14185,"NSLOCTEXT("""", ""ItemTable_14185_Name"", ""Abysmal Eye"")"
14186,"NSLOCTEXT("""", ""ItemTable_14186_Name"", ""Abysmal Fang"")"
14187,"NSLOCTEXT("""", ""ItemTable_14187_Name"", ""Abysmal Flesh"")"
14190,"NSLOCTEXT("""", ""ItemTable_14190_Name"", ""Grey-flower Lupine"")"
14191,"NSLOCTEXT("""", ""ItemTable_14191_Name"", ""True Indigo"")"
14192,"NSLOCTEXT("""", ""ItemTable_14192_Name"", ""Orange Phykos"")"
14193,"NSLOCTEXT("""", ""ItemTable_14193_Name"", ""Cochineal"")"
14194,"NSLOCTEXT("""", ""ItemTable_14194_Name"", ""False Mandrake"")"
14195,"NSLOCTEXT("""", ""ItemTable_14195_Name"", ""Glowing Goop"")"
14196,"NSLOCTEXT("""", ""ItemTable_14196_Name"", ""Sandbeast Bile Gland"")"
14197,"NSLOCTEXT("""", ""ItemTable_14197_Name"", ""Glowing Essence"")"
14199,"NSLOCTEXT("""", ""ItemTable_14199_Name"", ""Asura\'s Glory"")"
14200,"NSLOCTEXT("""", ""ItemTable_14200_Name"", ""Glass Flask"")"
14201,"NSLOCTEXT("""", ""ItemTable_14201_Name"", ""Water-filled Glass Flask"")"
14601,"NSLOCTEXT("""", ""ItemTable_14601_Name"", ""Glass Flask Mold"")"
14999,"NSLOCTEXT("""", ""ItemTable_14999_Name"", ""Withered Heart"")"
15001,"NSLOCTEXT("""", ""ItemTable_15001_Name"", ""Human Heart"")"
15002,"NSLOCTEXT("""", ""ItemTable_15002_Name"", ""Unblemished Human Meat"")"
15003,"NSLOCTEXT("""", ""ItemTable_15003_Name"", ""Lingering Essence"")"
15004,"NSLOCTEXT("""", ""ItemTable_15004_Name"", ""Sacred Blood"")"
15005,"NSLOCTEXT("""", ""ItemTable_15005_Name"", ""Venom-purified blood"")"
15006,"NSLOCTEXT("""", ""ItemTable_15006_Name"", ""Zathite Bag"")"
15051,"NSLOCTEXT("""", ""ItemTable_15051_Name"", ""XX_Yog Favor"")"
15052,"NSLOCTEXT("""", ""ItemTable_15052_Name"", ""XX_Set Favor"")"
15053,"NSLOCTEXT("""", ""ItemTable_15053_Name"", ""XX_Mitra Favor"")"
15054,"NSLOCTEXT("""", ""ItemTable_15054_Name"", ""xx_Ymir_Favor"")"
15101,"NSLOCTEXT("""", ""ItemTable_15101_Name"", ""XX_Yog Tribute"")"
15102,"NSLOCTEXT("""", ""ItemTable_15102_Name"", ""XX_Set Tribute"")"
15103,"NSLOCTEXT("""", ""ItemTable_15103_Name"", ""Prayer to Yog"")"
15104,"NSLOCTEXT("""", ""ItemTable_15104_Name"", ""Prayer to Mitra"")"
15105,"NSLOCTEXT("""", ""ItemTable_15105_Name"", ""Prayer to Set"")"
15106,"NSLOCTEXT("""", ""ItemTable_15106_Name"", ""Tinker\'s Notebook"")"
15107,"NSLOCTEXT("""", ""ItemTable_15107_Name"", ""Cimmerian book of Taunts"")"
15108,"NSLOCTEXT("""", ""ItemTable_15108_Name"", ""Aquilonian Bedtime Stories"")"
15109,"NSLOCTEXT("""", ""ItemTable_15109_Name"", ""Eighty Shades of Pink"")"
15110,"NSLOCTEXT("""", ""ItemTable_15110_Name"", ""One Hundred Shades of Pink"")"
15111,"NSLOCTEXT("""", ""ItemTable_15111_Name"", ""Thinker\'s Notes"")"
15112,"NSLOCTEXT("""", ""ItemTable_15112_Name"", ""Jester\'s Jokebook"")"
15113,"NSLOCTEXT("""", ""ItemTable_15113_Name"", ""Groveller\'s Manual"")"
15114,"NSLOCTEXT("""", ""ItemTable_15114_Name"", ""Dance Instructions (Snake Dance)"")"
15115,"NSLOCTEXT("""", ""ItemTable_15115_Name"", ""Dance Instructions (Khitan Dance)"")"
15116,"NSLOCTEXT("""", ""ItemTable_15116_Name"", ""Dance Instructions (Cimmerian Dance)"")"
15117,"NSLOCTEXT("""", ""ItemTable_15117_Name"", ""Dance Instructions (War Dance)"")"
15118,"NSLOCTEXT("""", ""ItemTable_15118_Name"", ""Dance Instructions (Belly Dance)"")"
15119,"NSLOCTEXT("""", ""ItemTable_15119_Name"", ""Dance Instructions (Aquilonian Dance)"")"
15120,"NSLOCTEXT("""", ""ItemTable_15120_Name"", ""Language Dictionary (Ancient Stygian)"")"
15121,"NSLOCTEXT("""", ""ItemTable_15121_Name"", ""Language Dictionary (Argossean)"")"
15122,"NSLOCTEXT("""", ""ItemTable_15122_Name"", ""Language Dictionary (Atlantean)"")"
15123,"NSLOCTEXT("""", ""ItemTable_15123_Name"", ""Language Dictionary (Barachan)"")"
15124,"NSLOCTEXT("""", ""ItemTable_15124_Name"", ""Language Dictionary (Black Kingdoms)"")"
15125,"NSLOCTEXT("""", ""ItemTable_15125_Name"", ""Language Dictionary (Brythunian)"")"
15126,"NSLOCTEXT("""", ""ItemTable_15126_Name"", ""Language Dictionary (Cimmerian)"")"
15127,"NSLOCTEXT("""", ""ItemTable_15127_Name"", ""Language Dictionary (Himelian)"")"
15128,"NSLOCTEXT("""", ""ItemTable_15128_Name"", ""Language Dictionary (Hyperborean)"")"
15129,"NSLOCTEXT("""", ""ItemTable_15129_Name"", ""Language Dictionary (Hyrkanian)"")"
15130,"NSLOCTEXT("""", ""ItemTable_15130_Name"", ""Language Dictionary (Kambujan)"")"
15131,"NSLOCTEXT("""", ""ItemTable_15131_Name"", ""Language Dictionary (Keshani)"")"
15132,"NSLOCTEXT("""", ""ItemTable_15132_Name"", ""Language Dictionary (Khitani)"")"
15133,"NSLOCTEXT("""", ""ItemTable_15133_Name"", ""Language Dictionary (Kothian)"")"
15134,"NSLOCTEXT("""", ""ItemTable_15134_Name"", ""Language Dictionary (Lemurian)"")"
15135,"NSLOCTEXT("""", ""ItemTable_15135_Name"", ""Language Dictionary (Nemedian)"")"
15136,"NSLOCTEXT("""", ""ItemTable_15136_Name"", ""Language Dictionary (Nordheimr)"")"
15137,"NSLOCTEXT("""", ""ItemTable_15137_Name"", ""Language Dictionary (Pictish)"")"
15138,"NSLOCTEXT("""", ""ItemTable_15138_Name"", ""Language Dictionary (Shemitish)"")"
15139,"NSLOCTEXT("""", ""ItemTable_15139_Name"", ""Language Dictionary (Tongue of the Serpent Men)"")"
15140,"NSLOCTEXT("""", ""ItemTable_15140_Name"", ""Language Dictionary (Turanian)"")"
15141,"NSLOCTEXT("""", ""ItemTable_15141_Name"", ""Language Dictionary (Valusian)"")"
15142,"NSLOCTEXT("""", ""ItemTable_15142_Name"", ""Language Dictionary (Vendhyan)"")"
15143,"NSLOCTEXT("""", ""ItemTable_15143_Name"", ""Language Dictionary (Vilayet)"")"
15144,"NSLOCTEXT("""", ""ItemTable_15144_Name"", ""Language Dictionary (Zamoran)"")"
15145,"NSLOCTEXT("""", ""ItemTable_15145_Name"", ""Language Dictionary (Zhemri)"")"
15146,"NSLOCTEXT("""", ""ItemTable_15146_Name"", ""Language Dictionary (Zingaran)"")"
15147,"NSLOCTEXT("""", ""ItemTable_15147_Name"", ""Language Dictionary (Zuagir)"")"
15501,"NSLOCTEXT("""", ""ItemTable_15501_Name"", ""Heart of a Hero"")"
15502,"NSLOCTEXT("""", ""ItemTable_15502_Name"", ""Ancient Rhino Horn"")"
15503,"NSLOCTEXT("""", ""ItemTable_15503_Name"", ""Ancient Key"")"
15504,"NSLOCTEXT("""", ""ItemTable_15504_Name"", ""Heart of the Kinscourge"")"
15505,"NSLOCTEXT("""", ""ItemTable_15505_Name"", ""Staff of the Triumvirate"")"
15506,"NSLOCTEXT("""", ""ItemTable_15506_Name"", ""Awakened Staff of the Triumvirate"")"
15507,"NSLOCTEXT("""", ""ItemTable_15507_Name"", ""Diadem of the Giant-kings"")"
15508,"NSLOCTEXT("""", ""ItemTable_15508_Name"", ""Mask of the Witch Queen"")"
15509,"NSLOCTEXT("""", ""ItemTable_15509_Name"", ""Tears of Two Races"")"
15510,"NSLOCTEXT("""", ""ItemTable_15510_Name"", ""The Shining Trapezohedron"")"
15511,"NSLOCTEXT("""", ""ItemTable_15511_Name"", ""Star of the Champion"")"
15512,"NSLOCTEXT("""", ""ItemTable_15512_Name"", ""Heart of the Sands (Scourgestone)"")"
15513,"NSLOCTEXT("""", ""ItemTable_15513_Name"", ""Essence of the Serpent Ring"")"
15514,"NSLOCTEXT("""", ""ItemTable_15514_Name"", ""Jagged Scourgestone Piece"")"
15515,"NSLOCTEXT("""", ""ItemTable_15515_Name"", ""Shattered Scourgestone Piece"")"
15516,"NSLOCTEXT("""", ""ItemTable_15516_Name"", ""Broken Scourgestone Piece"")"
15517,"NSLOCTEXT("""", ""ItemTable_15517_Name"", ""The Keystone"")"
15518,"NSLOCTEXT("""", ""ItemTable_15518_Name"", ""Key to Razma\'s Quarters"")"
16001,"NSLOCTEXT("""", ""ItemTable_16001_Name"", ""Stone Consolidant"")"
16002,"NSLOCTEXT("""", ""ItemTable_16002_Name"", ""Iron Reinforcement"")"
16003,"NSLOCTEXT("""", ""ItemTable_16003_Name"", ""Steel Reinforcement"")"
16011,"NSLOCTEXT("""", ""ItemTable_16011_Name"", ""Brick"")"
16012,"NSLOCTEXT("""", ""ItemTable_16012_Name"", ""Hardened Brick"")"
16021,"NSLOCTEXT("""", ""ItemTable_16021_Name"", ""Shaped Wood"")"
17001,"NSLOCTEXT("""", ""ItemTable_17001_Name"", ""Dark Dye Colorant"")"
17002,"NSLOCTEXT("""", ""ItemTable_17002_Name"", ""Light Dye Colorant"")"
17010,"NSLOCTEXT("""", ""ItemTable_17010_Name"", ""Brown Dye"")"
17011,"NSLOCTEXT("""", ""ItemTable_17011_Name"", ""Light Brown Dye"")"
17012,"NSLOCTEXT("""", ""ItemTable_17012_Name"", ""Dark Brown Dye"")"
17020,"NSLOCTEXT("""", ""ItemTable_17020_Name"", ""Grey Dye"")"
17021,"NSLOCTEXT("""", ""ItemTable_17021_Name"", ""Light Grey Dye"")"
17022,"NSLOCTEXT("""", ""ItemTable_17022_Name"", ""Dark Grey Dye"")"
17030,"NSLOCTEXT("""", ""ItemTable_17030_Name"", ""Cyan Dye"")"
17031,"NSLOCTEXT("""", ""ItemTable_17031_Name"", ""Light Cyan Dye"")"
17032,"NSLOCTEXT("""", ""ItemTable_17032_Name"", ""Dark Cyan Dye"")"
17040,"NSLOCTEXT("""", ""ItemTable_17040_Name"", ""Red Dye"")"
17041,"NSLOCTEXT("""", ""ItemTable_17041_Name"", ""Light Red Dye"")"
17042,"NSLOCTEXT("""", ""ItemTable_17042_Name"", ""Dark Red Dye"")"
17050,"NSLOCTEXT("""", ""ItemTable_17050_Name"", ""Blue Dye"")"
17051,"NSLOCTEXT("""", ""ItemTable_17051_Name"", ""Light Blue Dye"")"
17052,"NSLOCTEXT("""", ""ItemTable_17052_Name"", ""Dark Blue Dye"")"
17060,"NSLOCTEXT("""", ""ItemTable_17060_Name"", ""Green Dye"")"
17061,"NSLOCTEXT("""", ""ItemTable_17061_Name"", ""Light Green Dye"")"
17062,"NSLOCTEXT("""", ""ItemTable_17062_Name"", ""Dark Green Dye"")"
17070,"NSLOCTEXT("""", ""ItemTable_17070_Name"", ""Yellow Dye"")"
17071,"NSLOCTEXT("""", ""ItemTable_17071_Name"", ""Light Yellow Dye"")"
17072,"NSLOCTEXT("""", ""ItemTable_17072_Name"", ""Dark Yellow Dye"")"
17080,"NSLOCTEXT("""", ""ItemTable_17080_Name"", ""Purple Dye"")"
17081,"NSLOCTEXT("""", ""ItemTable_17081_Name"", ""Light Purple Dye"")"
17082,"NSLOCTEXT("""", ""ItemTable_17082_Name"", ""Dark Purple Dye"")"
17090,"NSLOCTEXT("""", ""ItemTable_17090_Name"", ""Orange Dye"")"
17091,"NSLOCTEXT("""", ""ItemTable_17091_Name"", ""Light Orange Dye"")"
17092,"NSLOCTEXT("""", ""ItemTable_17092_Name"", ""Dark Orange Dye"")"
17093,"NSLOCTEXT("""", ""ItemTable_17093_Name"", ""Magenta Dye"")"
17094,"NSLOCTEXT("""", ""ItemTable_17094_Name"", ""Light Magenta Dye"")"
17095,"NSLOCTEXT("""", ""ItemTable_17095_Name"", ""Dark Magenta Dye"")"
17096,"NSLOCTEXT("""", ""ItemTable_17096_Name"", ""Olive Green Dye"")"
17097,"NSLOCTEXT("""", ""ItemTable_17097_Name"", ""Light Olive Green Dye"")"
17098,"NSLOCTEXT("""", ""ItemTable_17098_Name"", ""Dark Olive Green Dye"")"
17099,"NSLOCTEXT("""", ""ItemTable_17099_Name"", ""Ash Dye"")"
17100,"NSLOCTEXT("""", ""ItemTable_17100_Name"", ""Light Ash Dye"")"
17101,"NSLOCTEXT("""", ""ItemTable_17101_Name"", ""Dark Ash Dye"")"
17102,"NSLOCTEXT("""", ""ItemTable_17102_Name"", ""Cimmerian Blue Dye"")"
17103,"NSLOCTEXT("""", ""ItemTable_17103_Name"", ""Light Cimmerian Blue Dye"")"
17104,"NSLOCTEXT("""", ""ItemTable_17104_Name"", ""Dark Cimmerian Blue Dye"")"
17105,"NSLOCTEXT("""", ""ItemTable_17105_Name"", ""Muted Brown Dye"")"
17106,"NSLOCTEXT("""", ""ItemTable_17106_Name"", ""Light Muted Brown Dye"")"
17107,"NSLOCTEXT("""", ""ItemTable_17107_Name"", ""Dark Muted Brown Dye"")"
17108,"NSLOCTEXT("""", ""ItemTable_17108_Name"", ""Tan Dye"")"
17109,"NSLOCTEXT("""", ""ItemTable_17109_Name"", ""Light Tan Dye"")"
17110,"NSLOCTEXT("""", ""ItemTable_17110_Name"", ""Dark Tan Dye"")"
17111,"NSLOCTEXT("""", ""ItemTable_17111_Name"", ""Deep Red Dye"")"
17112,"NSLOCTEXT("""", ""ItemTable_17112_Name"", ""Midnight Blue Dye"")"
17113,"NSLOCTEXT("""", ""ItemTable_17113_Name"", ""Abyssal Violet Dye"")"
17114,"NSLOCTEXT("""", ""ItemTable_17114_Name"", ""Cursed Green Dye"")"
17115,"NSLOCTEXT("""", ""ItemTable_17115_Name"", ""White Dye"")"
17116,"NSLOCTEXT("""", ""ItemTable_17116_Name"", ""Black Dye"")"
17117,"NSLOCTEXT("""", ""ItemTable_17117_Name"", ""Full Green Dye"")"
17118,"NSLOCTEXT("""", ""ItemTable_17118_Name"", ""Deep Sea Green Dye"")"
17119,"NSLOCTEXT("""", ""ItemTable_17119_Name"", ""Blighted Green Dye"")"
17120,"NSLOCTEXT("""", ""ItemTable_17120_Name"", ""Forest Green Dye"")"
17121,"NSLOCTEXT("""", ""ItemTable_17121_Name"", ""Moss Green Dye"")"
17122,"NSLOCTEXT("""", ""ItemTable_17122_Name"", ""Sky Blue Dye"")"
17123,"NSLOCTEXT("""", ""ItemTable_17123_Name"", ""Muted Blue Dye"")"
17124,"NSLOCTEXT("""", ""ItemTable_17124_Name"", ""Silver Blue Dye"")"
17125,"NSLOCTEXT("""", ""ItemTable_17125_Name"", ""Full Blue Dye"")"
17126,"NSLOCTEXT("""", ""ItemTable_17126_Name"", ""Night Blue Dye"")"
17127,"NSLOCTEXT("""", ""ItemTable_17127_Name"", ""Full Yellow Dye"")"
17128,"NSLOCTEXT("""", ""ItemTable_17128_Name"", ""Infectious Yellow Dye"")"
17129,"NSLOCTEXT("""", ""ItemTable_17129_Name"", ""Dirty Yellow Dye"")"
17130,"NSLOCTEXT("""", ""ItemTable_17130_Name"", ""Muted Yellow Dye"")"
17131,"NSLOCTEXT("""", ""ItemTable_17131_Name"", ""Sun Yellow Dye"")"
17132,"NSLOCTEXT("""", ""ItemTable_17132_Name"", ""Full Purple Dye"")"
17133,"NSLOCTEXT("""", ""ItemTable_17133_Name"", ""Velvet Purple Dye"")"
17134,"NSLOCTEXT("""", ""ItemTable_17134_Name"", ""Royal Purple Dye"")"
17135,"NSLOCTEXT("""", ""ItemTable_17135_Name"", ""Bright Purple Dye"")"
17136,"NSLOCTEXT("""", ""ItemTable_17136_Name"", ""Muted Purple Dye"")"
17137,"NSLOCTEXT("""", ""ItemTable_17137_Name"", ""Blood Red Dye"")"
17138,"NSLOCTEXT("""", ""ItemTable_17138_Name"", ""Pure Orange Dye"")"
17139,"NSLOCTEXT("""", ""ItemTable_17139_Name"", ""Pink Dye"")"
17140,"NSLOCTEXT("""", ""ItemTable_17140_Name"", ""Rusted Red Dye"")"
17141,"NSLOCTEXT("""", ""ItemTable_17141_Name"", ""Coagulated Red Dye"")"
17142,"NSLOCTEXT("""", ""ItemTable_17142_Name"", ""Faded Green Dye"")"
17143,"NSLOCTEXT("""", ""ItemTable_17143_Name"", ""Faded Red Dye"")"
